task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering kgrc_person_object_place DBSCAN metric=cosine adjusted_rand_index 3 7 4
Clustering kgrc_person_object_place DBSCAN metric=cosine adjusted_mutual_info_score 3 7 4
Clustering kgrc_person_object_place DBSCAN metric=cosine homogeneity_score 3 7 4
Clustering kgrc_person_object_place DBSCAN metric=cosine completeness_score 4 7 4
Clustering kgrc_person_object_place DBSCAN metric=cosine v_measure_score 3 7 4
Clustering kgrc_person_object_place DBSCAN metric=cosine normalized_mutual_info_score 3 7 4
Clustering kgrc_person_object_place DBSCAN metric=cosine clustering_accuracy 0 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" adjusted_rand_index 3 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" adjusted_mutual_info_score 1 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" homogeneity_score 1 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" completeness_score 1 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" v_measure_score 1 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" normalized_mutual_info_score 1 7 4
Clustering kgrc_person_object_place KMeans "metric=enclidean, n_clusters=3" clustering_accuracy 1 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 3 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 3 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" homogeneity_score 2 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" completeness_score 3 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" v_measure_score 3 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 3 7 4
Clustering kgrc_person_object_place "Agglomerative clustering" "metric=cosine, n_clusters=3" clustering_accuracy 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" homogeneity_score 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" completeness_score 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" v_measure_score 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 4 7 4
Clustering kgrc_person_object_place "Ward hierarchical clustering" "metric=cosine, n_clusters=3" clustering_accuracy 4 7 4
Clustering kgrc_qt900 DBSCAN metric=cosine adjusted_rand_index 25 34 18
Clustering kgrc_qt900 DBSCAN metric=cosine adjusted_mutual_info_score 1 34 18
Clustering kgrc_qt900 DBSCAN metric=cosine homogeneity_score 16 34 18
Clustering kgrc_qt900 DBSCAN metric=cosine completeness_score 1 34 18
Clustering kgrc_qt900 DBSCAN metric=cosine v_measure_score 2 34 18
Clustering kgrc_qt900 DBSCAN metric=cosine normalized_mutual_info_score 2 34 18
Clustering kgrc_qt900 DBSCAN metric=cosine clustering_accuracy 5 34 16
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" adjusted_rand_index 0 34 12
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" adjusted_mutual_info_score 0 34 12
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" homogeneity_score 0 34 12
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" completeness_score 0 34 12
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" v_measure_score 0 34 12
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" normalized_mutual_info_score 0 34 12
Clustering kgrc_qt900 KMeans "metric=enclidean, n_clusters=3" clustering_accuracy 0 34 11
Clustering kgrc_qt900 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0 34 15
Clustering kgrc_qt900 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0 34 15
Clustering kgrc_qt900 "Agglomerative clustering" "metric=cosine, n_clusters=3" homogeneity_score 0 34 15
Clustering kgrc_qt900 "Agglomerative clustering" "metric=cosine, n_clusters=3" completeness_score 0 34 15
Clustering kgrc_qt900 "Agglomerative clustering" "metric=cosine, n_clusters=3" v_measure_score 0 34 15
Clustering kgrc_qt900 "Agglomerative clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0 34 15
